Upc,Department,qty,cents,incltaxes,inclfees,Name,proper Name,size,ebt,byweight,Fee Multiplier,cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
021131506759,Food,1,699,n,n,Marie Callender's:W/Potatoes Gravy & Green Beans,Marie Callender's:w/potatoes Gravy & Green Beans,14.00 OZ,,n,1,1,0,n,,0,,,,,0,n,,,,,,,
021131506933,Food,1,599,n,n,Marie,Marie,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
021131507015,Food,1,499,n,n,Marie,Marie,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
021131507022,Snacks /candy,1,599,n,n,Marie callenders,Marie Callenders,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
021131905330,Food,1,599,n,n,Marie,Marie,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
021131905347,Food,1,599,n,n,Food,Food,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
021131905521,Food,1,599,n,n,Food,Food,11.8oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
021131905538,Food,1,599,n,n,Marie,Marie,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
021131905545,Food,1,599,n,n,Marie,Marie,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
021131905552,Food,1,599,n,n,Marie,Marie,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
021131905569,Food,1,599,n,n,Marie,Marie,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
021131905576,Food,1,599,n,n,Marie,Marie,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
021136010374,Soda & Drink's,1,259,n,n,topo chico agua mineral,Topo Chico Agua Mineral,12.00 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
021136010480,Soda & Drink's,1,349,n,n,Topo Chico mineral water bottle,Topo Chico Mineral Water Bottle,1.5 L,y,n,1,1,0,n,,-8,,,,,0,n,,,,,,,
021136010541,Soda & Drink's,1,199,n,n,Topo Chico:Mineral Water,Topo Chico:mineral Water,20.00 OZ,y,n,1,1,0,n,,-62,,,,,0,n,,,,,,,
021136010985,Soda & Drink's,1,389,n,n,Topo Chico Liter,Topo Chico Liter,Liter,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
021136016444,Soda & Drink's,1,199,n,n,Topo Chico,Topo Chico,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
021136110180,Soda & Drink's,1,199,n,n,Topo chico twist lime,Topo Chico Twist Lime,64 oz,,n,1,1,0,n,,17,,,,,0,n,,,,,,,
021136110449,Soda & Drink's,1,259,n,n,Topo Chico:Lime,Topo Chico:lime,12.00 FL OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
021136180619,Soda & Drink's,1,299,n,n,Topo chico 500 ml,Topo Chico 500 Ml,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
021136180879,Beer,1,1899,n,n,Topochico,Topochico,,,n,1,0,0,n,,-19,,,,,,n,,,,,,,
021136180947,Beer,1,399,n,n,Topo chico strawberry guava,Topo Chico Strawberry Guava,24floz,,n,1,0,0,n,,-125,,,,,,n,,,,,,,
021136180954,Beer,1,329,n,n,Topo chio,Topo Chio,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
021136181364,Fountain Soda,1,149,n,n,Topochico,Topochico,12oz,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
021136181371,Soda & Drink's,1,149,n,n,topochico,Topochico,12oz,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
021136181388,Soda & Drink's,1,149,n,n,Topochico,Topochico,12oz,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
021136181456,Soda & Drink's,1,599,n,n,Topo chico blueberry,Topo Chico Blueberry,4pk,,n,1,0,0,n,,6,,,,,0,n,,,,,,,
021136181463,Soda & Drink's,1,599,n,n,Topo chico lime with mint,Topo Chico Lime With Mint,4pk,y,n,1,0,0,n,,6,,,,,0,n,,,,,,,
021136181470,Soda & Drink's,1,599,n,n,Topo chico tangerine,Topo Chico Tangerine,6pk,,n,1,0,0,n,,5,,,,,0,n,,,,,,,
021296006019,Liquor ,1,1399,n,n,Paul Masson Brandy,Paul Masson Brandy,750ml,,n,1,1,0,n,,0,,,,,,n,,,,,,,
021296006033,Liquor ,1,599,n,n,VS Paul Masson Brandy,VS Paul Masson Brandy,200ml,,n,1,1,0,n,,0,,,,,,n,,,,,,,
021296006064,Liquor ,1,699,n,n,VS Paul Masson Brandy,VS Paul Masson Brandy,375ml,,n,1,1,0,n,,-48,,,,,,n,,,,,,,
021296204026,Wine,1,1199,n,n,TAYLOR CHABLIS 3L,Taylor Chablis 3L,,,n,1,1,0,n,,1,,,,,,n,,,,,,,
021296600309,Liquor ,1,2399,n,n,Paul Masson Grand Amber Brandy,Paul Masson Grand Amber Brandy,1.75L,,n,1,1,0,n,,0,,,,,,n,,,,,,,
021296600316,Liquor ,1,149,n,n,Paul Masson Brandy,Paul Masson Brandy,50ml,,n,1,1,0,n,,0,,,,,,n,,,,,,,
021296620017,Liquor ,1,699,n,n,Paul Masson Peach 375ml,Paul Masson Peach 375ml,375ml,,n,1,1,0,n,,15,,,,,,n,,,,,,,
021296620024,Liquor ,1,1299,n,n,Paul Masson Peach,Paul Masson Peach,750ml,,n,1,1,0,n,,0,,,,,,n,,,,,,,
021296620079,Liquor ,1,1299,n,n,Paul Mason Red Berry brandy,Paul Mason Red Berry Brandy,750 ml,,n,1,1,0,n,,2,,,,,0,n,,,,,,,
021296620215,Liquor ,1,1299,n,n,Paul Pineapple brandy,Paul Pineapple Brandy,750ml,,n,1,1,0,n,,-1,,,,,,n,,,,,,,
021296620277,Liquor ,1,1299,n,n,Paul masson aplle brandy,Paul Masson Aplle Brandy,750ml,,n,1,1,0,n,,1,,,,,0,n,,,,,,,
021296620376,Liquor ,1,1299,n,n,PAUL MASSON MANGO BRANDY 750ML,PAUL Masson Mango Brandy 750ml,750ML,,n,1,1,0,n,,-2,,,,,,n,,,,,,,
022000000675,Snacks /candy,1,129,n,n,Hubba Bubba Max:5 Pc Strawberry-Watermelon 8/,Hubba Bubba Max:5 Pc Strawberry-watermelon 8/,18.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000000897,Snacks /candy,1,239,n,n,Orbit White,Orbit White,1,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000000941,Snacks /candy,1,219,n,n,Orbit White,Orbit White,1,y,n,1,1,0,n,,1,,,,,0,n,,,,,,,
022000001719,Snacks /candy,1,35,n,n,Spearmint,Spearmint,5.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000001726,Snacks /candy,1,35,n,n,Doublemint,Doublemint,5.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000001733,Snacks /candy,1,35,n,n,Test,Test,5.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000001788,Snacks /candy,1,35,n,n,Winterfresh,Winterfresh,5.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000002709,Snacks /candy,1,169,n,n,Hubba Bubba Max:5 Pc Outrageous Original 8/,Hubba Bubba Max:5 Pc Outrageous Original 8/,18.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000002785,Snacks /candy,1,199,n,n,Hubba Bubba:Bubble Tape Tangy Tropical,Hubba Bubba:bubble Tape Tangy Tropical,2.00 OZ,y,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022000004345,Snacks /candy,1,129,n,n,Life Savers:Hard 5 Flavors,Life Savers:hard 5 Flavors,14.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000004833,Snacks /candy,1,199,n,n,Orbit:Sweet Mint Sugar Free,Orbit:sweet Mint Sugar Free,14.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000004840,Snacks /candy,1,199,n,n,Orbit Spearmint,Orbit Spearmint,14.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000004864,Snacks /candy,1,199,n,n,Orbit:Peppermint Sugar Free,Orbit:peppermint Sugar Free,14.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000004888,Snacks /candy,1,199,n,n,Orbit WinterMint,Orbit Wintermint,14.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000004895,Snacks /candy,1,199,n,n,Orbit Bubblemint,Orbit Bubblemint,14.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000005120,Snacks /candy,1,259,n,n,5 Peppermint Cobalt,5 Peppermint Cobalt,1,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000005144,Snacks /candy,1,259,n,n,Wrigley's 5 Spearmint - Rain,Wrigley's 5 Spearmint-Rain,15 ct,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000006653,Snacks /candy,1,199,n,n,Spearmint,Spearmint,15,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000006660,Snacks /candy,1,199,n,n,Doublemint,Doublemint,1,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000006677,Snacks /candy,1,199,n,n,Juicy Fruit Slim Pack,Juicy Fruit Slim Pack,15,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000006684,Snacks /candy,1,199,n,n,Big Red,Big Red,15,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000006691,Snacks /candy,1,199,n,n,Winterfresh,Winterfresh,1.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000007681,Snacks /candy,1,309,n,n,Altoids Artic Wintergreen,Altoids Artic Wintergreen,1.2 oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000008381,Food,1,199,n,n,Extra Sweet Watermelon,Extra Sweet Watermelon,15.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000008404,Food,1,199,n,n,Extra Winterfresh Sugarfree,Extra Winterfresh Sugarfree,15.00 CT,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000008459,Food,1,199,n,n,Extra Classic Bubble Sugarfree,Extra Classic Bubble Sugarfree,15.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000008916,Food,1,199,n,n,Extra Peppermint,Extra Peppermint,15.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000008985,Snacks /candy,1,199,n,n,Extra Polar Ice Sugarfree,Extra Polar Ice Sugarfree,15.00 CT,y,n,1,1,0,n,,-62,,,,,,n,,,,,,,
022000008992,Snacks /candy,1,199,n,n,Extra Spearmint Sugarfree,Extra Spearmint Sugarfree,15.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000009739,Snacks /candy,1,199,n,n,Altoids:Peppermint Sugar Free .37 Oz,Altoids:peppermint Sugar Free .37 Oz,50.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000009746,Snacks /candy,1,199,n,n,Altoids:Wintergreen Sugar Free .37 Oz,Altoids:wintergreen Sugar Free .37 Oz,50.00 CT,y,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022000012098,Snacks /candy,1,199,n,n,Orbit Strawberry,Orbit Strawberry,14.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000013194,Snacks /candy,1,199,n,n,Eclipse Peppermint Sugarfree,Eclipse Peppermint Sugarfree,18.00 CT,y,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022000013200,Snacks /candy,1,199,n,n,Eclipse Winterfrost Sugarfree,Eclipse Winterfrost Sugarfree,18.00 CT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000013316,Snacks /candy,1,199,n,n,Eclipse Spearmint Sugarfree,Eclipse Spearmint Sugarfree,18.00 CT,y,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022000014139,Snacks /candy,1,199,n,n,Wrigley's Extra:Smooth Mint - Long Lasting Flavor,Wrigley's Extra:smooth Mint-Long Lasting Flavor,40.50 G,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000014634,Snacks /candy,1,339,n,n,Life Savers / Gummies:Collisions,Life Savers / Gummies:collisions,4.20 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000014641,Snacks /candy,1,339,n,n,Life Savers / Gummies:5 Flavors,Life Savers / Gummies:5 Flavors,4.20 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000014696,Snacks /candy,1,339,n,n,Starburst:Minis - Unwrapped - Original - Share Size,Starburst:minis-Unwrapped-Original-Share Size,3.50 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000014702,Snacks /candy,1,499,n,n,Starburst Minis,Starburst Minis,8 Oz,y,n,1,1,0,n,,-22,,,,,,n,,,,,,,
022000014719,Snacks /candy,1,259,n,n,Wrigley's 5 RPM Mint,Wrigley's 5 RPM Mint,15 ct,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000015532,Snacks /candy,1,259,n,n,5 Wintermint Ascent,5 Wintermint Ascent,1.00 Ct,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000015969,Snacks /candy,1,339,n,n,Skittles Wild Berry Bite Size Candies,Skittles Wild Berry Bite Size Candies,4.0 oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000016690,Snacks /candy,1,259,n,n,5 Sour Strawberry Flood,5 Sour Strawberry Flood,15 ct,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000016935,Snacks /candy,1,199,n,n,Bubble Tape Sour Flavor Blubble Gum,Bubble Tape Sour Flavor Blubble Gum,2 Oz,y,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022000017871,Snacks /candy,1,429,n,n,Extra Spearmint 35,Extra Spearmint 35,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000017888,Snacks /candy,1,499,n,n,EXTRA POLAR ICE,Extra Polar ICE,35 ct,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000017895,Snacks /candy,1,629,n,n,VAR,VAR,ea,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000017901,Snacks /candy,1,689,n,n,5 35 sticks,5 35 Sticks,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000018311,Food,1,199,n,n,LifeSavers Gummies,Lifesavers Gummies,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000018328,Snacks /candy,1,199,n,n,Lifesavers Gummies,Lifesavers Gummies,,,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022000018335,Food,1,199,n,n,Candy,Candy,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
022000018342,Snacks /candy,1,199,n,n,Lifesavers Hard Candy,Lifesavers Hard Candy,3.2 oz,y,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022000019233,Snacks /candy,1,399,n,n,Life Savers / Gummies:Collisions,Life Savers / Gummies:collisions,7oz,y,n,1,1,0,n,,-70,,,,,,n,,,,,,,
022000019691,Snacks /candy,1,349,n,n,Starburst Gummies Sour,Starburst Gummies Sour,1,y,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022000019707,Food,1,299,n,n,Starburst Gummies Original,Starburst Gummies Original,5.8 oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000020222,Food,1,299,n,n,Candy,Candy,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022000020239,Snacks /candy,1,249,n,n,Starburst,Starburst,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022000020369,Snacks /candy,1,499,n,n,Extra 35 sticks,Extra 35 Sticks,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000020666,Snacks /candy,1,199,n,n,Candy,Candy,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000021243,Snacks /candy,1,359,n,n,Candy,Candy,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
022000021687,Food,1,339,n,n,Star,Star,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000021724,Snacks /candy,1,369,n,n,Starburst gummies duos,Starburst Gummies Duos,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
022000021977,Snacks /candy,1,499,n,n,EXtra long lasting flavor 40 pieces,Extra Long Lasting Flavor 40 Pieces,40 pieces,y,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022000022691,Food,1,299,n,n,Starburst,Starburst,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022000022837,Snacks /candy,1,459,n,n,Starburst mini all pink,Starburst Mini All Pink,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022000073563,Snacks /candy,1,499,n,n,Skittles Wild Berry + Tropical,Skittles Wild Berry + Tropical,7.20 Oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000073815,Snacks /candy,1,399,n,n,Lifesavers Gummies Exotics,Lifesavers Gummies Exotics,7 oz,y,n,1,1,0,n,,-75,,,,,,n,,,,,,,
022000074072,Snacks /candy,1,339,n,n,Life Savers Gummies Wild Berries,Life Savers Gummies Wild Berries,4.2 oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000076038,Snacks /candy,1,219,n,n,5 Mystery Mint,5 Mystery Mint,15 cts,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000079282,Snacks /candy,1,299,n,n,Gummies Original Share Size,Gummies Original Share Size,3.5 Oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000079299,Snacks /candy,1,339,n,n,Starburst Gummies,Starburst Gummies,3.45 Oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000116024,Snacks /candy,1,259,n,n,Wrigley's 5 Prism:Electric Watermelon,Wrigley's 5 Prism:electric Watermelon,40.50 G,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000116086,Food,1,299,n,n,Starburst:Gummibursts Liquid Filled Gummies Flavor Duos,Starburst:gummibursts Liquid Filled Gummies Flavor Duos,6.00 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000117014,Snacks /candy,1,259,n,n,Wrigley's 5 React 2 Mint,Wrigley's 5 React 2 Mint,15 ct,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000120304,Snacks /candy,1,399,n,n,Life Savers / Gummies:Collisions,Life Savers / Gummies:collisions,7.00 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000135377,Food,1,399,n,n,Starburst Minis,Starburst Minis,8 oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000135551,Snacks /candy,1,399,n,n,Starburst Gummies Sours,Starburst Gummies Sours,8 oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000135575,Snacks /candy,1,399,n,n,Starburst,Starburst,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000159335,Snacks /candy,1,419,n,n,Altoids:Peppermint,Altoids:peppermint,1.76 OZ,y,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022000159342,Snacks /candy,1,229,n,n,Altoids:Wintergreen,Altoids:wintergreen,1.76 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000278630,Snacks /candy,1,339,n,n,Sour Patch Kids Fire 4oz.,Sour Patch Kids Fire 4oz.,pk,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000284822,Snacks /candy,1,339,n,n,Skittle,Skittle,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000285287,Snacks /candy,1,249,n,n,Life savers gummies,Life Savers Gummies,3.22oz,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
022000285942,Snacks /candy,1,399,n,n,Skittles gummies,Skittles Gummies,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022000285966,Food,1,399,n,n,Skittles wild berry,Skittles Wild Berry,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000288844,Snacks /candy,1,309,n,n,Starburst airs gummies,Starburst Airs Gummies,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
022000288912,Snacks /candy,1,339,n,n,Airs,Airs,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000289735,Snacks /candy,1,399,n,n,Skittles,Skittles,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000290090,Snacks /candy,1,129,n,n,Huba buba,Huba Buba,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000292780,Snacks /candy,1,199,n,n,Extra pink lemonade,Extra Pink Lemonade,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000293244,Snacks /candy,1,50,n,n,WRIGLEY J/FRUIT TW/PK    ,Wrigley J/fruit Tw/pack,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000293305,Snacks /candy,1,50,n,n,Spearmint,Spearmint,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000293350,Snacks /candy,1,399,n,n,Skittles original,Skittles Original,,y,n,1,0,0,n,,9,,,,,0,n,,,,,,,
022000298379,Snacks /candy,1,359,n,n,Starburst gummies big bag,Starburst Gummies Big Bag,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000298416,Snacks /candy,1,399,n,n,Starbursts Orig Gummies Peg,Starbursts Orig Gummies Peg,5oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000298492,Snacks /candy,1,399,n,n,Starburst gummies sours,Starburst Gummies Sours,5oz,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
022000298577,Snacks /candy,1,339,n,n,Starburst,Starburst,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022000301253,Snacks /candy,1,799,n,n,Skittles pood,Skittles Pood,5.5,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
022052994212,Sundries,1,299,n,n,Toothpicks,Toothpicks,4,,n,1,1,0,n,,1,,,,,0,n,,,,,,,
022100000049,Beer,1,299,n,n,Pabst Blue Ribbon Beer,Pabst Blue Ribbon Beer,24 oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022100000711,Beer,1,499,n,n,Pabst Blue Ribbon 6-Pack 12 FL OZ Can,Pabst Blue Ribbon 6-pack 12 Fl Oz Cans,72.00 FL OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022100000742,Beer,1,199,n,n,Pabst Blue Ribbon 12 FL OZ Can - 6 Pk,Pabst Blue Ribbon 12 Fl Oz Cans-6 Pack,72.00 FL OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022100000797,Beer,1,299,n,n,Pabst Blue Ribbon,Pabst Blue Ribbon,32 oz can,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022100001572,Beer,1,1699,n,n,Pabst Blue Ribbon 18-Pack 12 FL OZ Can,Pabst Blue Ribbon 18-pack 12 Fl Oz Cans,216.00 FL OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022100001701,Beer,1,1099,n,n,Pabst Blue Ribbon 12-Pack 12 FL OZ Can,Pabst Blue Ribbon 12-pack 12 Fl Oz Cans,144.00 FL OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022100001817,Beer,1,1399,n,n,Pbst Blue Ribbon,Pbst Blue Ribbon,12 pk,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022100002890,Beer,1,899,n,n,Pabst Blue Ribbon 6-Pack 12 FL OZ Bottle,Pabst Blue Ribbon 6-pack 12 Fl Oz Bottle,72.00 FL OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022100050020,Beer,1,1199,n,n,PABST  HARD COFFEE 16OZ 4PK CN,Pabst HARD Coffee 16OZ 4-pack CN,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022100112193,Beer,1,1999,n,n,Pasbt Blue Ribnbon,Pasbt Blue Ribnbon,30pk,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022110079806,Snacks /candy,1,199,n,n,Hubba Bubba:Bubble Tape Awesome Original,Hubba Bubba:bubble Tape Awesome Original,2.00 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022200750325,Snacks /candy,1,459,n,n,funyuns minis,Funyuns Minis,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022224200707,Snacks /candy,1,419,n,n,Willey Wallaby Australian Soft & Chewy Gourmet,Willey Wallaby Australian Soft & Chewy Gourmet,7.05 Oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022224200813,Snacks /candy,1,249,n,n,Wiley soft,Wiley Soft,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022224200820,Snacks /candy,1,249,n,n,w walley,W Walley,0,y,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022224200837,Food,1,199,n,n,Willay Walla,Willay Walla,0,y,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022224200868,Snacks /candy,1,249,n,n,Wiley Wallaby Australian Style Green Apple Liquorice,Wiley Wallaby Australian Style Green Apple Liquorice,4 oz,y,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022224201001,Food,1,559,n,n,Wiley wallaby,Wiley Wallaby,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022224506656,Snacks /candy,1,199,n,n,Juicy,Juicy,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022224506670,Snacks /candy,1,199,n,n,Candy,Candy,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022224506700,Snacks /candy,1,199,n,n,Juicy,Juicy,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022224506717,Snacks /candy,1,199,n,n,Juicy,Juicy,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022224506755,Snacks /candy,1,199,n,n,Through,Through,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
022224506861,Snacks /candy,1,199,n,n,Juicy,Juicy,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022224506878,Snacks /candy,1,199,n,n,Juicy,Juicy,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022224506885,Snacks /candy,1,199,n,n,Juicy,Juicy,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022224506892,Snacks /candy,1,199,n,n,Juicy,Juicy,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
022400172576,Snacks /candy,1,229,n,n,Cracker jack,Cracker Jack,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022400623931,Sundries,1,299,n,n,TREsemme:Tres Two Extra Hold,Tresemme:tres Two Extra Hold,1.50 OZ,,n,1,1,0,n,,0,,,,,0,n,,,,,,,
022400624273,Sundries,1,199,n,n,TREsemme:Tres Clean Hold Firm Control,Tresemme:tres Clean Hold Firm Control,2.00 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022600001577,Sundries,1,499,n,n,Trojan,Trojan,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022600002284,Sundries,1,499,n,n,Trojan,Trojan,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
022600016519,Sundries,1,499,n,n,Trojan,Trojan,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
022600019619,Sundries,1,599,n,n,Trojan double Ecstasy,Trojan Double Ecstasy,,,n,1,1,0,n,,-21,,,,,,n,,,,,,,
022600020158,Sundries,1,599,n,n,Magnum XL Condoms,Magnum XL Condoms,,,n,1,1,0,n,,-38,,,,,0,n,,,,,,,
022600228882,Sundries,1,599,n,n,Magnum Condoms,Magnum Condoms,,,n,1,1,0,n,,-17,,,,,,n,,,,,,,
022600642039,Sundries,1,499,n,n,Trojan Condoms:Large Size Lubricated,Trojan Condoms:large Size Lubricated,3.00 CT,,n,1,1,0,n,,0,,,,,,n,,,,,,,
022600642084,Sundries,1,499,n,n,Trojan Magnum Ribbed,Trojan Magnum Ribbed,3 Condoms,,n,1,1,0,n,,0,,,,,0,n,,,,,,,
